Class,Number of Occurrence,Number of Refactorings,Refactoring ID,Refactoring Type,Commit
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7303,Change Return Type,1bc1df92ab15d3cea5b99fc3e5febd4c4e3e14ff
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7327,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7337,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7289,Change Return Type,1bc1df92ab15d3cea5b99fc3e5febd4c4e3e14ff
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7402,Change Return Type,c8d69e3f8b9b90b833a70e0bdafe8a9c9f459297
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7330,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7389,Change Return Type,c8d69e3f8b9b90b833a70e0bdafe8a9c9f459297
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7326,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7320,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7323,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7332,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7398,Change Return Type,c8d69e3f8b9b90b833a70e0bdafe8a9c9f459297
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7329,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_3192,Change Variable Type,45140a31d5921cc8ee739a5686d76e0520fe2d7f
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7294,Change Return Type,1bc1df92ab15d3cea5b99fc3e5febd4c4e3e14ff
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7335,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7322,Change Return Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7387,Change Return Type,c8d69e3f8b9b90b833a70e0bdafe8a9c9f459297
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7288,Change Return Type,1bc1df92ab15d3cea5b99fc3e5febd4c4e3e14ff
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7341,Change Variable Type,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7340,Inline Method,cc3e73587775beb13bbed1e13dbef3ba71dde820
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7291,Change Return Type,1bc1df92ab15d3cea5b99fc3e5febd4c4e3e14ff
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7395,Change Return Type,c8d69e3f8b9b90b833a70e0bdafe8a9c9f459297
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7401,Change Return Type,c8d69e3f8b9b90b833a70e0bdafe8a9c9f459297
com.facebook.presto.cost.CostCalculatorUsingExchanges.CostEstimator,83,71,presto_7397,Change Return Type,c8d69e3f8b9b90b833a70e0bdafe8a9c9f459297
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4204,Rename Variable,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5005,Change Variable Type,189db422cd0e4c2bc7b5c3b8ae70b79eed683a82
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5094,Rename Variable,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5083,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4193,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4192,Change Parameter Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4199,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5102,Rename Variable,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5082,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4209,Rename Variable,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5080,Change Parameter Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5087,Rename Variable,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4207,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_2522,Change Variable Type,21a35915a56f057a97f8abef453dc78a45c2181b
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5096,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4197,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4221,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5088,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5097,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4201,Rename Variable,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4210,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_1887,Change Attribute Type,a542ea723efb7e9542916bccbdafb930b5f49fbf
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4202,Rename Variable,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_1885,Change Parameter Type,a542ea723efb7e9542916bccbdafb930b5f49fbf
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5100,Rename Variable,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_1259,Change Variable Type,9622d26a8cd1b83a21bcc43bc5c5fe75efc61ab6
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4215,Change Parameter Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5101,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4195,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4198,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5085,Rename Variable,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_113,Change Variable Type,4051fd7ac165d841ac03ff01adca954862589968
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4217,Rename Parameter,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5093,Rename Variable,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5079,Rename Parameter,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5099,Rename Variable,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_3986,Rename Variable,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4211,Rename Variable,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5092,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_6519,Inline Variable,1aaac63a865647e4f2746f43d688a7cb7f08a35f
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5086,Rename Variable,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5103,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_3985,Change Variable Type,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5091,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5090,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4205,Rename Variable,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5098,Rename Variable,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5916,Change Variable Type,13e1d0bc303af57738fa83becb862b621c21012a
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4208,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_3987,Rename Variable,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4219,Rename Parameter,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4196,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4216,Rename Parameter,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4220,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5081,Change Parameter Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4212,Change Parameter Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5917,Rename Variable,13e1d0bc303af57738fa83becb862b621c21012a
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4222,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_8540,Extract Variable,b1bb3918ba6ee5ddb0c7feca057c0203a135841d
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_2523,Change Variable Type,21a35915a56f057a97f8abef453dc78a45c2181b
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4206,Rename Variable,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_1884,Rename Parameter,a542ea723efb7e9542916bccbdafb930b5f49fbf
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5095,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4203,Rename Variable,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4218,Rename Parameter,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4214,Change Parameter Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4213,Change Parameter Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5089,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4200,Rename Variable,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5104,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_1744,Extract Variable,b18ff4e3d3067cc86eb4cb06ad54e0a5eac46d0b
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_3988,Rename Variable,dc140d22dff950824f816f33452f053fea9d588b
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5084,Change Variable Type,e7dc62c152647c7e41aac84234aba40c04133438
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5918,Rename Variable,13e1d0bc303af57738fa83becb862b621c21012a
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_5004,Change Variable Type,189db422cd0e4c2bc7b5c3b8ae70b79eed683a82
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_2521,Change Variable Type,21a35915a56f057a97f8abef453dc78a45c2181b
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_1886,Rename Attribute,a542ea723efb7e9542916bccbdafb930b5f49fbf
com.facebook.presto.sql.planner.optimizations.OptimizeMixedDistinctAggregations.Optimizer,153,78,presto_4194,Change Variable Type,4c090723e893b9b25236b5dfa117dc2b4a63aae3
com.facebook.presto.tpch.TpchSplitManager,4,2,presto_5796,Change Parameter Type,481cd707dc44d78022f55aca71666d2bf280547d
com.facebook.presto.tpch.TpchSplitManager,4,2,presto_5795,Rename Parameter,481cd707dc44d78022f55aca71666d2bf280547d
te INTEGER_INSTANCE_SIZE : int from class com.facebook.presto.hive.HiveSplitPartitionInfo,1,1,presto_5811,Move Attribute,029aa841fbf083ff64e2d9e4fdce541b5766683d
com.facebook.presto.plugin.jdbc.JdbcSplit,5,3,presto_535,Change Parameter Type,9092cb7b41638de8c5ec4046b632be89f66c5e7b
com.facebook.presto.plugin.jdbc.JdbcSplit,5,3,presto_534,Change Attribute Type,9092cb7b41638de8c5ec4046b632be89f66c5e7b
com.facebook.presto.plugin.jdbc.JdbcSplit,5,3,presto_533,Change Return Type,9092cb7b41638de8c5ec4046b632be89f66c5e7b
com.facebook.presto.util.FastutilSetHelper.DoubleStrategy,4,2,presto_8220,Rename Parameter,8810c2904afe109a28dfb47c5931d5b51807880e
com.facebook.presto.util.FastutilSetHelper.DoubleStrategy,4,2,presto_8221,Change Parameter Type,8810c2904afe109a28dfb47c5931d5b51807880e
com.facebook.presto.sql.gen.PageProcessorBenchmark,8,4,presto_1731,Change Attribute Type,3737bc06ca2a8039d46b598443a29686e37591d2
com.facebook.presto.sql.gen.PageProcessorBenchmark,8,4,presto_2968,Change Attribute Type,eb30777383dfe7a0607eadb48d53e3a94901965b
com.facebook.presto.sql.gen.PageProcessorBenchmark,8,4,presto_2970,Rename Variable,eb30777383dfe7a0607eadb48d53e3a94901965b
com.facebook.presto.sql.gen.PageProcessorBenchmark,8,4,presto_2969,Change Variable Type,eb30777383dfe7a0607eadb48d53e3a94901965b
com.facebook.presto.expressions.LogicalRowExpressions,1,1,presto_558,Move Class,bd8c5ce9ceed2bc3290e6ccaa714bc75ed71f160
com.facebook.presto.sql.planner.optimizations.IndexJoinOptimizer.IndexSourceRewriter.Context,11,6,presto_4916,Change Return Type,deb21187c9a7656f885235280069aebdc80dd926
com.facebook.presto.sql.planner.optimizations.IndexJoinOptimizer.IndexSourceRewriter.Context,11,6,presto_4919,Change Attribute Type,deb21187c9a7656f885235280069aebdc80dd926
com.facebook.presto.sql.planner.optimizations.IndexJoinOptimizer.IndexSourceRewriter.Context,11,6,presto_4914,Rename Parameter,deb21187c9a7656f885235280069aebdc80dd926
com.facebook.presto.sql.planner.optimizations.IndexJoinOptimizer.IndexSourceRewriter.Context,11,6,presto_4917,Rename Method,deb21187c9a7656f885235280069aebdc80dd926
com.facebook.presto.sql.planner.optimizations.IndexJoinOptimizer.IndexSourceRewriter.Context,11,6,presto_4918,Rename Attribute,deb21187c9a7656f885235280069aebdc80dd926
com.facebook.presto.sql.planner.optimizations.IndexJoinOptimizer.IndexSourceRewriter.Context,11,6,presto_4915,Change Parameter Type,deb21187c9a7656f885235280069aebdc80dd926
